TIPO,NUMERO,FECHA,FECHA VENCIMIENTO,CLIENTE,ORDEN COMPRA,VENDEDOR,DISTRIBUIDOR,SUCURSAL,CENTRO COSTO,PRODUCTO,DESCRIPCION,CANTIDAD,PRECIO UNITARIO,DESCUENTO,NETO,CUENTA,FAMILIA,SEMANA,AÑO
Boleta Electrónica,2710,01/06/2025,2/6/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",1,$588.00,0,588,4101002,\Otros,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,4,"$7,101.00",16,28403,4101005,\Quesos,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5000,TE-CAFE,4,"$1,681.00",0,6723,4101006,\Bebidas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,20,"$1,982.00",0,39638,4101006,\Bebidas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$9,286.00",0,37143,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,2,"$4,370.00",135,8739,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,3,"$4,034.00",135,12101,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 825 GR,1,"$6,723.00",0,6723,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$3,824.00",0,3824,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,6,"$1,747.00",0,10483,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,5,"$1,660.00",0,8298,4101007,\Papayas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,158,"$2,980.00",0,470841,4101004,\Empanadas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,21,"$2,417.00",135,50756,4101004,\Empanadas,22,2025
Boleta Electrónica,2717,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80300,PAPAYA AL JUGO TROZO 150,1,"$1,513.00",0,1513,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,10200,QUESO PIEZA,1,"$11,345.00",16,10891,4101005,\Quesos,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,10400,QUESO TROZADO VACIO 500,5,"$5,462.00",16,27311,4101005,\Quesos,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,5.00E+03,TE-CAFE,2,"$1,681.00",0,3361,4101006,\Bebidas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.80E+16,BEBIDA GASEOSA,22,"$1,555.00",0,34208,4101006,\Bebidas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.80E+16,BEBIDA AGUA MINERAL,3,"$1,008.00",0,3025,4101006,\Bebidas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.81E+16,JARABE PAPAYA 500 ML,1,"$2,185.00",0,2185,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.81E+16,PAPAYA CONFITADA BANDEJA 280 GR,2,"$5,042.00",0,10084,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.81E+16,NECTAR PAPAYA 1000 CC,5,"$3,361.00",135,16807,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.81E+16,NECTAR PAPAYA 300 CC,20,"$1,552.00",0,31036,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,9,"$1,391.00",0,12521,4101007,\Papayas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,8.01E+04,EMPANADA DE QUESO FRITA,124,"$2,428.00",0,301041,4101004,\Empanadas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,80101,EMPANADA DE QUESO CRUDA,20,"$2,143.00",135,42857,4101004,\Empanadas,22,2025
Boleta Electrónica,2724,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Costanera Center,Costanera Center,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",1,$588.00,0,588,4101002,\Otros,22,2025
Boleta Electrónica,2746,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,1,"$5,882.00",0,5882,4101005,\Quesos,22,2025
Boleta Electrónica,2746,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,6,"$1,961.00",0,11765,4101004,\Empanadas,22,2025
Boleta Electrónica,2746,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,22,2025
Boleta Electrónica,2747,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,12,"$1,961.00",0,23529,4101004,\Empanadas,22,2025
Boleta Electrónica,2747,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,1,"$11,345.00",0,10891,4101005,\Quesos,22,2025
Boleta Electrónica,2747,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,22,2025
Boleta Electrónica,2748,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,24,"$1,961.00",0,47059,4101004,\Empanadas,22,2025
Boleta Electrónica,2748,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,2,"$5,882.00",0,11765,4101005,\Quesos,22,2025
Boleta Electrónica,2749,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,"$1,961.00",0,23529,4101004,\Empanadas,22,2025
Boleta Electrónica,2749,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$5,882.00",0,5882,4101005,\Quesos,22,2025
Boleta Electrónica,2749,01/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,22,2025
Boleta Electrónica,2750,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2750,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,24,$980.00,0,23529,4101004,\Empanadas,23,2025
Boleta Electrónica,2751,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2751,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2752,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,48,$980.00,0,47059,4101004,\Empanadas,23,2025
Boleta Electrónica,2752,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2753,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 1000 GR,6,"$5,735.00",0,34412,4101007,\Papayas,23,2025
Boleta Electrónica,2753,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2753,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2753,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$2,584.00",0,2584,4101007,\Papayas,23,2025
Boleta Electrónica,2753,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 300 CC,6,"$1,261.00",0,7563,4101007,\Papayas,23,2025
Boleta Electrónica,2754,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$2,584.00",0,2584,4101007,\Papayas,23,2025
Boleta Electrónica,2754,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,5,"$4,412.00",0,22059,4101005,\Quesos,23,2025
Boleta Electrónica,2754,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2754,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,6,$980.00,0,5882,4101004,\Empanadas,23,2025
Boleta Electrónica,2755,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,3,"$8,508.00",0,24504,4101005,\Quesos,23,2025
Boleta Electrónica,2755,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2756,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$4,475.00",0,4475,4101007,\Papayas,23,2025
Boleta Electrónica,2756,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,4,"$4,412.00",0,17647,4101005,\Quesos,23,2025
Boleta Electrónica,2756,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$3,151.00",0,3151,4101007,\Papayas,23,2025
Boleta Electrónica,2756,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2757,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2757,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2757,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2758,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,1,"$8,508.00",0,8168,4101005,\Quesos,23,2025
Boleta Electrónica,2758,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2758,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2758,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2759,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2759,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$2,584.00",0,2584,4101007,\Papayas,23,2025
Boleta Electrónica,2759,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2759,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,1,"$8,508.00",0,8168,4101005,\Quesos,23,2025
Boleta Electrónica,2759,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2760,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,3,"$4,412.00",0,13235,4101005,\Quesos,23,2025
Boleta Electrónica,2760,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2761,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$2,584.00",0,2584,4101007,\Papayas,23,2025
Boleta Electrónica,2761,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10200,QUESO PIEZA,1,"$8,508.00",0,8168,4101005,\Quesos,23,2025
Boleta Electrónica,2761,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$5,735.00",0,5735,4101007,\Papayas,23,2025
Boleta Electrónica,2761,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,6,$980.00,0,5882,4101004,\Empanadas,23,2025
Boleta Electrónica,2761,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2762,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2762,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2762,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2763,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,24,$980.00,0,23529,4101004,\Empanadas,23,2025
Boleta Electrónica,2763,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2764,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,24,$980.00,0,23529,4101004,\Empanadas,23,2025
Boleta Electrónica,2764,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2765,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC,6,"$2,584.00",0,15504,4101007,\Papayas,23,2025
Boleta Electrónica,2765,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,JARABE PAPAYA 500 ML,1,"$3,466.00",0,3466,4101007,\Papayas,23,2025
Boleta Electrónica,2765,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2766,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,$980.00,0,11765,4101004,\Empanadas,23,2025
Boleta Electrónica,2766,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2766,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2767,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,1,"$4,412.00",0,4412,4101005,\Quesos,23,2025
Boleta Electrónica,2767,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,1,"$8,508.00",0,8168,4101005,\Quesos,23,2025
Boleta Electrónica,2767,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
Boleta Electrónica,2768,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.04E+04,QUESO TROZADO VACIO 500,5,"$4,412.00",0,22059,4101005,\Quesos,23,2025
Boleta Electrónica,2768,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,1.02E+04,QUESO PIEZA,1,"$8,508.00",0,8168,4101005,\Quesos,23,2025
Boleta Electrónica,2768,02/06/2025,2/6/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,23,2025
